Target age (ka),Site Name,Latitude,Longitude,Biome 6000 Consolidated Name,Biome 6000 biome code,Biome 4.2 Biome 6000 common biomes,MegaBiomes (Scheme 2),BIOME 4.2 names from model code,Biome 4.2 code,BIOME4.2 BIOME 6000-equivalencies
0,Takru (EH),27.250,88.483,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,Talwara; ; Punjab (close to HP),31.917,75.883,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,Tindhara  (Darj.)(EH),26.917,88.167,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,to Shastradhara (Kum.),30.000,78.000,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,Tong  (Darj.)(EH),26.917,88.167,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,Tong2  (Darj.)(EH),26.917,88.167,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,Torotorofotsy,-19,48.5,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,"Tsokar lake1 (Ladakh), L-7",33.467,77.000,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,"Tsokar lake2 (Ladakh), L-8",33.467,77.000,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,"Tsomorari (Ladakh), L-9",32.917,77.250,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,Umej,-20.249,169.849,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,Wanteen,-31.707,128.417,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,Water samples (Kathm. Val.) (Nep),27.567,85.183,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
0,Wonderkrater,-24.43,28.75,xerophytic woods/scrub,36,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland,13+14,tropical xerophytic shrubland+temperate xerophytic shrubland
6,Adycha Section,67.57,-147.56,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Åkerhultagöl [Tomtabaken],57.48,14.47,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Akuvaara,69.13,27.68,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Alut Lake,60.3,152.31,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Blåhammarsmyren,63.23,12.17,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Blåvasstjönn,64.92,11.67,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Bolshoi Lyakhosky Island,73.33,141.36,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Brekkmyra,63.57,10.75,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Bruvatnet,70.18,28.42,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Chabada (central Yakutia),61.98,129.37,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Chasuqi,40.67,111.1,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,"Derput, Yakutia",57.03,124.12,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Dima-4 Section,62.67,146.02,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Dolgoe Ozero,71.87,127.07,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Domsvatnet,70.32,31.03,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Dzhulajsuo,64.58,30.47,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Fisketjern,59.08,8.58,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Flatruet,62.7,12.75,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Formofoss,64.47,12.3,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Forramyrene,63.58,11.5,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Gek Lake,63.38,147.65,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Gladkoye Bog,55,83.33,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Glukhoye peat,59.75,149.92,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Goluboye Lake,61.12,152.27,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Gorrtjönn,64.93,11.62,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Gun-Nur,50.25,106.6,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Hegra,63.47,11.1,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Iamsovei,65.67,78.25,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Irubei,69,70,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Kaakkurilampi,67.05,28.93,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Karginskii,70,84,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Kaunispää,68.42,27.45,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Kazachie,70.77,136.25,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Kepskoe,65.08,32.17,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Klockamyren,63.3,12.48,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Kradenoe,62,129.58,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Krokvatn,63.7,8.67,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Kuobakh-Baga Section,64.98,142.63,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Labaz Lake section 12-95,72.26,99.72,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Labaz Lake section 13-94,72.19,99.58,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Labaz Lake section 3-95,72.38,99.68,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Labaz Lake section 6-94,72.19,99.71,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Lake Boguda,63.67,123.25,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Lake GB2,56.1,-75.28,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Lake Madjagara (central Yakutia),64.83,120.97,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Lake Nuochaga,61.3,129.55,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Lama Lake,69.53,90.2,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Lesnoye Lake,59.55,151.83,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Leveäniemi,67.63,21.02,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Lidsjömyren,64.32,15.23,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Lomtjönn,64.87,11.62,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Masehjavri,69.05,20.98,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Morrone Birkwoods,57,-3.43,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Mukkavaara,68.92,21,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Old Camp Lake,62.17,149.5,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Peat at Tom’ River,56.17,84,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Pluhino,68.68,160.29,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Priyatnoye Lake (informal name),61.03,151.72,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Ptichje,66.35,30.57,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,R. B. Romanikha,70.75,98.6,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Rattuvarri,69.35,20.32,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Rock Island Lake,62.17,149.5,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Rybachiy,69.63,32.37,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Samandon-Kazach’e,70.78,136.26,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Selerikan,64.3,141.87,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Smorodinovoye Lake,64.77,141.17,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Solokiya,50.42,24.17,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Stalon,64.62,16.67,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Suovalampi,69.58,28.83,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Tanon Section,59.67,150.8,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Trollvatnet,69.88,23.47,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Tschuch'ye Lake,61.03,152.33,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Tugiyan-Yugan,63.55,65.72,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Tunturi Lake,55.02,-67.5,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Ust-Khairiuzovo,57.13,156.78,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Vasikkasuo,64.67,27.87,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Vassijaure,68.42,18.28,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Vuolep Allakasjaure,68.17,18.17,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Vuolep Njakajaure,68.33,18.75,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Yamant-Nur,49.9,102.6,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Zaboinoe Lake,55.53,62.37,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
6,Aliuk Pond,54.58333333,-57.36666667,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Andy Lake,64.65,-128.08,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Angulitun,41.3,113.7,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Arkad'evo,56.5,84,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Attawapisket Lake,53,-85.17,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Babozero,66.37,37.52,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Baidara,68.85,66.9,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Beglianskii Riam,55.5,81.57,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Belkachi,59.15,131.98,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Bell's Lake,65.02,-127.48,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Bereziuk,54.05,-76.12,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Big Meadow,48.92,-117.42,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Blair Lake,64.35,-147.38,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Bolshoe Pershino,59.35,69,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Bonaparte Meadows,48.75,-119.08,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Border Beacon,55.33,-63.2,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Boundary Lake,55.25,-67.4,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Bugristoe,58.25,85.17,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Candelabra Lake,61.68,-130.65,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Caribou Hill,55.67,-63.25,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Chalmers Bog,50.61666667,-114.4166667,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Chapman,64.87,-138.25,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Chesnok Village,60,66.5,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Chudesnoe,62.93,36.02,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Chunia,61.75,102.8,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Chuvashi,56.33,78.82,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Colville Lake,67.1,-125.78,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Cycloid Lake,55.27,-105.27,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Divide Lake,43.95,-110.23,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Dlinnoe,62.32,33.85,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Dudinka,69.45,86.22,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Dune Lake,64.42,-149.9,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Eaglenest Lake,57.77,-112.1,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Emerald Lake,44.07,-110.3,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Ennadai Lake,61.17,-100.92,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Entarnoe,60.03,79.02,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Fairfax Lake,52.97,-116.57,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Fryingpan Lake,38.62,-111.67,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Gill,65.62,-139.75,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Glukharinoe,66,69,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Gotnavolok,62.2,33.8,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Hager Pond,48.67,-116.92,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Hail Lake,60.03,-129.02,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Harding Lake,64.44,-146.91,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Hawke Hills Kettle,47.32,-53.13,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Hidden Lake,63.94,-144.66,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Honeymoon Pond,64.63,-138.4,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Huma,51.8,126.2,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Hurricane Basin,37.97,-107.55,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Igarka,67.67,86,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Jiuzhoutai,35.9,104.8,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Kamennyi Mokh,63.57,36.42,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Kanaaupscow,54.01666667,-76.63333333,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Karasieozerskoe,56.77,60.75,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Karginski Cape,70,85,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Keele Lake,64.17,-127.62,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Kennys Pond,47.59,-52.71,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Khoiba,60.67,89.5,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Kollioksak Lake,66.97,-156.45,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Komaritsa,58.75,68.82,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Komaritsa peat exposure,57.5,69,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Koppalosuo,62.28,33.65,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Krugloye,66.37,37.58,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Kubenskoe Lake,59.7,39.5,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Kunyok,67.83,33.67,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,L'Anse aux Meadows Road Cut Bog,51.6,-55.53,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lac Ciel Blanc,59.52,-122.17,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lac Demain,62.05,-118.7,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lac Hamard,54.8,-67.5,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lac Mélèze,65.22,-126.12,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Ladoga Lake,61.56,31.34,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lake EC1,56.28,-75.1,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lake Khomustakh,63.82,121.67,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lake Wabamun,53.57,-114.45,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
