"file","taxon","name","Tclx_max","Tclx_min","Tgs_max","Tgs_min","Cindex_max","Cindex_min","Tcl_max","Tcl_min","M_max","M_min","MAP_max","MAP_min"
"myripens","Morella pensylvanica","northern bayberry","-11.8793021011353","-28.9913251876831","21.8530759429932","11.4626425170898","3.12069789886475","-13.9913251876831","-1.05754155874252","-14.6213927841187","4.33618450489712","1.49391620872654","1426.73926513672","1000.54016845703"
"nectcori","Nectandra coriacea","Florida nectandra","5.77046298980713","-3.49071969032288","27.5475425720215","25.7457642364502","20.1318740844727","11.5092803096771","16.0271606445312","8.80463550567627","1.37327502278536","1.03777315443668","1494.97723144531","1145.16967773438"
"nemocoll","Ilex collina","mountain holly","-18.7381683349609","-24.9322050094604","18.1126457214355","14.4939741134644","-3.73816833496094","-9.93220500946045","-5.53254222869873","-10.2656635284424","2.98915423880554","1.38955208317282","1674.48426513672","954.260333251953"
"nolibige","Nolina bigelovii","Bigelow nolina","-0.532522410154343","-16.2053560256958","29.4614040374756","14.1803812026978","13.2673504829407","-1.2053560256958","6.30539336204529","-6.66340808868408","0.99763306182724","0.0523898992000231","600.593127441406","73.6754203796387"
"nyssaqua","Nyssa aquatica","water tupelo","-5.52131503105164","-19.359852180481","25.4127043151856","21.4922990036011","9.47868496894836","-4.35985218048096","5.38413307189941","-5.10270102500916","1.68061764593385","1.13058729729468","1655.04063964844","1158.82625"
"nyssbifl","Nyssa biflora","swamp tupelo","-6.73344087600708","-9.59915351867676","25.257381439209","24.2171287536621","8.26655912399292","5.40084648132324","5.61890506744385","2.08364534378052","1.60579504694387","1.11683426008069","1636.85681152344","1172.65454101562"
"nyssogec","Nyssa ogeche","Ogeechee tupelo","-6.72847480773926","-9.5794885635376","25.2584394454956","24.231229095459","8.27152519226074","5.4205114364624","5.69222680091858","2.11086023330688","1.61438777086493","1.11906197951231","1639.82635253906","1174.60045898437"
"nysssylv","Nyssa sylvatica","black tupelo, blackgum","-2.96319450378419","-25.0796781921387","26.0788995361328","15.8268272399902","12.0368054962158","-10.0796781921387","9.26084548950195","-11.1122020721436","2.21476777128045","1.03177348964163","1626.323046875","852.343791503906"
"olneteso","Olneya tesota","tesota","3.85912417888642","-6.41630999565125","29.9408946990967","22.425609588623","17.3716576385498","8.37360396385193","10.5367384719849","1.45846185684204","0.425149037315249","0.0430370670624075","585.065679931641","63.4284393310547"
"opunfulg","Opuntia fulgida","jumping cholla","3.88748350143433","-9.05553211212158","29.4813427734375","22.3112176513672","17.2737399291992","5.94446788787842","10.4331872177124","-0.530522012710571","0.529196364271893","0.0839299248147816","610.32298828125","115.770031738281"
"osmaamer","Osmanthus americanus","devilwood","-2.5983394908905","-11.22620677948","26.3005228042603","22.8589339447021","12.4016605091095","3.77379322052002","9.5968172454834","0.171319369673729","1.67946636632039","1.0641570212961","1663.12138427734","1189.46688476563"
"ostrchis","Ostrya chisosensis","Chisos hophornbean","-8.95962699890137","-9.22375663757324","23.2255518341064","22.7825428009033","6.04037300109863","5.77624336242676","1.3090057849884","1.0753376865387","0.407817470530124","0.364971827917497","405.808828125","387.662900390625"
"ostrknow","Ostrya knowltonii","Knowlton hophornbeam","-11.5281864929199","-21.6806067657471","22.2527058410645","12.0256817626953","3.41853370666504","-6.68268527984619","-1.44926877498627","-11.0512857818604","1.51081021822299","0.199709291433001","677.934528808594","185.103345947266"
"ostrvirg","Ostrya virginiana","eastern hophornbeam","6.62973953247069","-38.8173852539063","25.0297441864014","12.4677791595459","19.7103499221802","-23.8173852539063","13.8634137153625","-22.9507403564453","2.85147984146402","1.05915552879835","1759.78778076172","571.366967773438"
"oxydarbo","Oxydendrum arboreum","sourwood","-7.764527759552","-22.3994094085693","24.8703785705566","16.784309387207","7.22072355270386","-7.39940940856934","3.73032413482666","-8.01878616333008","2.29165980091561","1.24704178397379","1665.50732421875","1006.65457519531"
"parkacul","Parkinsonia aculeata","Jerusalem thorn","5.11645963668823","-9.57432813644409","29.2955644607544","17.8269256210327","19.0046937274933","5.42567186355591","13.3401489830017","0.52129843711853","0.887973061270151","0.0748486214149341","1052.86389892578","94.9674034118652"
"persborb","Persea borbonia","redbay","1.91868418455124","-12.9482299804687","26.941501083374","22.0671718597412","16.9186841845512","2.05177001953125","13.1296224594116","-1.50140939950943","1.66110083415465","0.999261947650945","1646.37642822266","1101.45949707031"
"photarbu","Photinia arbutifolia","Christmas berry","1.97105652093887","-11.7184209823608","22.5107269287109","14.7041425704956","14.0660977363586","2.38155579566956","8.05069208145142","-2.98764634132385","2.60963685686577","0.174831747912682","1749.61169433594","178.493240356445"
"picebrew","Picea breweriana","Brewer spruce","-8.81697015762329","-14.9116775512695","17.8896131515503","12.4295395851135","3.48676834106445","-0.595227053761482","-0.488701823353768","-5.16795029640198","5.99663675074346","0.874875543432414","3016.49243164062","586.793859863281"
"picechih","Picea chihuahuana","chihuahua spruce","-5.51146415710449","-15.3561483764648","21.0621828460693","13.9033032989502","9.48853584289551","-0.356148376464844","4.18006177902222","-5.42123006820679","1.83839502814449","0.4029051314717","1232.26334960937","454.206995849609"
"piceenge","Picea engelmannii","Engelmann spruce","-17.1432510375977","-37.2296585083008","14.605718421936","4.65546236038208","-2.38125162124634","-22.2296585083008","-5.20434579849243","-19.8434494018555","4.84898160865764","0.712599564316979","1812.15791015625","339.948034667969"
"piceglau","Picea glauca","white spruce","-24.8073557662964","-57.2556478881836","14.8086595535278","4.69015449523926","-9.80735576629638","-42.2556478881836","-11.019079990387","-34.4251885986328","4.72492723936161","1.04907921334442","1296.54122070313","257.999296264648"
"picemari","Picea mariana","black spruce","-24.2396132278442","-59.6575830078125","15.5093539810181","4.46696969032288","-9.23961322784424","-44.6575830078125","-10.6293807983398","-36.1404501342773","4.61874956762028","1.07080027930486","1277.74383300781","241.665835571289"
"picepung","Picea pungens","blue spruce","-18.1170636749268","-35.5277536010742","17.1709172439575","5.7855005645752","-3.11706367492676","-20.5277536010742","-7.64307265281678","-20.7070832443237","3.26480525772373","0.3851279409709","1072.51007568359","261.215864868164"
"picerube","Picea rubens","red spruce","-18.718995513916","-35.1174858093262","17.2826039886475","11.6417750358582","-3.71899551391601","-20.1174858093262","-6.06152823448181","-19.448441734314","4.03357302203852","1.71509181311827","1464.98041992187","894.499954833984"
"picesitc","Picea sitchensis","Sitka spruce","-5.37348580360413","-31.9044151306152","15.3671774864197","5.42185497283936","5.56226181983948","-16.9044151306152","2.32547402381897","-15.3815703392029","20.9333388583685","2.05462850487946","4903.01806640625","768.943145751953"
"picrpent","Picramnia pentandra","bitterbush","3.47802782058716","3.47802782058716","26.5666656494141","26.5666656494141","18.4780278205872","18.4780278205872","14.4412841796875","14.4412841796875","1.45326154679486","1.45326154679486","1504.44311523438","1504.44311523438"
"pincpube","Pinckneya pubens","pinckneya","-6.76174983978272","-10.5281976699829","25.1396450042725","23.9148305892944","8.23825016021728","4.47180233001709","5.28417706489563","1.12338675260544","1.51989942232612","1.08959469887192","1618.03675537109","1145.61181640625"
"pinualbi","Pinus albicaulis","whitebark pine","-16.4266443252564","-37.4558784484863","13.3437341690063","4.13206739425659","-1.96368557214737","-22.4558784484863","-5.13066368103027","-19.5715915679932","5.57513638742102","1.01540424266236","1994.69553222656","403.824786376953"
"pinuaris","Pinus aristata","bristlecone pine","-14.7096964263916","-32.4707464599609","18.3461821746826","5.43864250183105","-0.695396647453311","-17.4707464599609","-5.42089672088623","-18.8980782318115","2.81813261799856","0.236902091610857","911.7463671875","189.266001586914"
"pinuatte","Pinus attenuata","knobcone pine","-3.32328539848328","-16.7519644927978","21.1268100738525","12.8558019638062","9.13198867797852","-1.84577365875244","3.39240036964416","-6.15676654815674","6.25896605324204","0.565156147411652","3261.83026367187","452.095083007812"
"pinuayac","Pinus ayacahuite","Mexican white pine","11.0992071533203","-9.09854389190674","27.150179901123","10.7561211395264","24.8000253295898","5.90145610809326","17.6971646118164","0.440014647245407","3.2001530714744","0.538316952376759","3561.25040039062","530.204660644531"
"pinubalf","Pinus balfouriana","foxtail pine","-10.0323794937134","-24.5146989440918","21.5150340270996","3.55517333030701","3.19593479156494","-9.5146989440918","-1.3171622467041","-13.8299323272705","3.65710408451853","0.144612897731793","1750.39362304688","142.141500244141"
"pinubank","Pinus banksiana","jack pine","-26.37504737854","-57.5848043823242","15.4666328811645","6.80286184310913","-11.37504737854","-42.5848043823242","-12.2053238296509","-34.2211294555664","3.39752489327537","1.06156227881924","1127.66806152344","284.830523681641"
"pinucari","Pinus caribaea","Caribbean pine","15.6634438705444","5.161266746521","28.0580179977417","21.3045895004272","25.1633348846436","17.6958152389526","21.6191403579712","12.7099673652649","2.73343975754821","0.836900663652116","3133.09193847656","947.922385253906"
"pinucemb","Pinus cembroides","Mexican pinyon","-0.979479491710658","-15.3397116851807","25.5712242889404","14.859485168457","13.9877684354782","-0.339711685180664","7.42667510986328","-5.3226001739502","1.51383404925425","0.229219903086001","1196.49056152344","268.376468505859"
"pinuclau","Pinus clausa","sand pine","0.743140637874603","-7.85274019241333","26.9032138061523","24.6241965866089","15.7431406378746","7.14725980758667","12.3060038757324","4.02769607543945","1.69735575179312","0.996372434586117","1638.1770703125","1198.42246582031"
"pinucont","Pinus contorta","lodgepole pine","-8.62913200378418","-51.1150997924805","14.5579632949829","5.01247329711914","3.80004460334778","-36.1150997924805","1.27406549453735","-30.7925751495361","12.9498734691589","0.886737897074274","3298.71580078125","338.498272705078"
"pinucoop","Pinus cooperi","Cooper pine","0.00537923201918612","-13.8472545623779","23.8641674041748","14.6539136886597","15.0053792320192","1.15274543762207","8.37108325958252","-3.49821338653564","1.72154299450013","0.469904723678675","1263.7044921875","502.959985351563"
"pinucoul","Pinus coulteri","Coulter pine","-2.22967472076416","-14.9105419158936","21.514778137207","13.7908065795898","10.9570529937744","0.0894580841064453","4.53544950485229","-6.06105279922485","1.33810881998959","0.369527665136804","902.742834472656","310.345001220703"
"pinucube","Pinus cubensis","Cuban pine","11.8239194488525","7.22890323638916","27.231314163208","23.2105863952637","23.2274879455566","19.4627111816406","18.5693033599854","14.5343936157227","1.55272177730531","0.978682904404049","1771.51348632813","1292.43180175781"
"pinuculm","Pinus culminicola","Potosi pinyon","-8.07412910461426","-8.07412910461426","15.4667463302612","15.4667463302612","6.92587089538574","6.92587089538574","2.13451981544495","2.13451981544495","0.71859093710006","0.71859093710006","563.025207519531","563.025207519531"
"pinudoug","Pinus douglasiana","Douglas pine","5.16490297317505","-5.88412609100342","25.8617149353027","16.436238861084","20.164902973175","9.11587390899658","12.8935211181641","3.22450308799744","1.54493300703171","0.586840394444297","1484.32373046875","733.572497558594"
"pinudura","Pinus durangensis","Durango pine","-1.59209773778915","-15.2853296470642","24.5875475692749","14.6485105133057","13.4079022622108","-0.285329647064209","7.05588459968567","-5.21418704032898","1.6877411721576","0.445365130409235","1228.67938232422","492.314428710937"
"pinuechi","Pinus echinata","shortleaf pine","-7.8760885810852","-21.9919525909424","24.9288722991943","17.1444281005859","7.1239114189148","-6.99195259094238","3.49840447425842","-7.65434320449829","2.13758744710185","1.11360503178036","1620.4659375","979.174184570312"
"pinuedul","Pinus edulis","pinyon","-12.2606201171875","-27.6592063903809","21.6987113952637","11.3458070755005","2.73934268951416","-12.6592063903809","-2.9886372089386","-14.66930103302","1.18631744914921","0.238483599235859","648.116577148438","197.306686401367"
"pinuelli","Pinus elliottii","slash pine","2.69131533622744","-10.4302603912354","26.9344674682617","23.7905764770508","17.6913153362274","4.56973960876465","13.8789398765564","1.16064693450928","1.68711375067716","1.02395184041565","1664.59753417969","1154.34469482422"
"pinuenge","Pinus engelmannii","Apache pine","0.580256152153016","-15.4224353790283","25.2849018096924","14.9424073791504","15.506992893219","-0.42243537902832","8.78146800994873","-5.38991397857666","1.59507643791145","0.287429092820945","1231.12915039063","328.105310058594"
"pinuflex","Pinus flexilis","limber pine","-15.3909374427795","-37.3705673980713","17.4079940795898","4.9724236869812","-0.654457269907","-22.3705673980713","-6.03947947502137","-19.6452766036987","3.63629272967823","0.344723398079057","1286.39474609375","237.542997131348"
"pinuglab","Pinus glabra","spruce pine","-7.3107989692688","-11.2022806167603","25.18698097229","23.4191454315186","7.6892010307312","3.79771938323975","4.72962816238403","0.266351813077927","1.6190604849419","1.11445077107147","1663.03611816406","1161.9463671875"
"pinugreg","Pinus greggii","Gregg pine","5.47596130371094","-8.81431169509888","24.4605205535889","11.6226652145386","18.9025100708008","6.18568830490112","13.1042163848877","0.759003716707229","2.91537769054765","0.765562624618276","3320.88720703125","637.241833496094"
"pinuhart","Pinus hartwegii","Hartweg pine","5.25527458190918","-10.5830463409424","21.5514886856079","9.71355800628662","19.1298469543457","4.41695365905762","12.4256081581116","-1.00734108090401","3.10957818030999","0.62993868476025","2726.022265625","537.848443603516"
"pinujeff","Pinus jeffreyi","Jeffrey pine","-4.94879726409912","-21.6032630157471","21.6958829879761","6.11356308937073","8.97485240936279","-6.60326301574707","2.40181014537811","-11.2417921447754","5.02565497157167","0.224827445700366","2686.55149902344","180.915365905762"
"pinulamb","Pinus lambertiana","sugar pine","-5.44877414703369","-20.1640800476074","21.143696975708","10.3391262054443","7.16243171691894","-5.16408004760742","2.10933384895325","-8.56952457427979","4.94769279906294","0.578523233757672","2477.87197265625","385.545477294922"
"pinulaws","Pinus lawsonii","Lawson pine","8.64410877227783","-8.03966641426086","26.7777404785156","12.5743818283081","23.4672555923462","6.96033358573914","15.6991453170776","1.26972210407257","1.93864181187435","0.565342940739386","1992.73034667969","684.844451904297"
"pinuleio","Pinus leiophylla","Chihuahua pine","3.3760551071167","-15.553847694397","24.8123502349853","14.0552709579468","18.3760551071167","-0.553847694396973","11.3171516799927","-5.4937696647644","1.76742453225999","0.340571823097691","1345.83692871094","357.979069824219"
"pinulong","Pinus longaeva","Intermountain bristlecone pine","-11.0922138404846","-27.8786322784424","22.0725995254517","7.32903351783752","3.9077861595154","-12.8786322784424","-2.42269007682799","-14.4464983558655","2.29705490299482","0.178836523321043","906.849682617188","153.550810089111"
"pinulumh","Pinus lumholtzii","Lumholtz pine","1.76513955593109","-14.8512622451782","25.2610765838623","14.7766110229492","16.6483156061172","0.148737754821777","9.887698097229","-4.71115562438965","1.66008532154522","0.462645122855227","1285.73428710937","496.202777099609"
"pinumaxi","Pinus maximartinezii","Martinez pinyon","-3.74283170700073","-3.74283170700073","22.2317581176758","22.2317581176758","11.2571682929993","11.2571682929993","5.46570539474487","5.46570539474487","0.577867834489165","0.577867834489165","743.293334960938","743.293334960938"
"pinumich","Pinus michoacana","Michoacan pine","8.36490173339843","-8.82183166503906","25.9568214416504","13.2156748962402","22.8353789520264","6.17816833496094","15.5313078308105","1.00987711429596","1.94552698161359","0.459704655702006","1936.26178222656","523.647563476562"
"pinumono","Pinus monophylla","singleleaf pinyon","-3.2649407672882","-25.1103657531738","25.4029726409912","10.1158201217651","8.88695896148682","-10.1103657531738","3.78411478996277","-11.9712633132935","1.70035933762022","0.127666644116826","804.245739746094","139.793668212891"
"pinumont","Pinus monticola","western white pine","-7.71908473968506","-32.8974919128418","16.1629967498779","5.9113681602478","4.08021055221558","-17.8974919128418","1.45502151489258","-16.100991897583","9.22234069210717","0.931529210466751","3103.95263671875","450.927960205078"
"pinumtez","Pinus montezumae","Montezuma pine","7.13192655563354","-9.82664600372314","26.2662384033203","10.3685184860229","21.4736039543152","5.17335399627686","14.321890335083","-0.345498130321503","2.43567102931716","0.502857582815326","1858.77112304687","529.869599609375"
"pinumuri","Pinus muricata","bishop pine","2.35307715415955","-4.10879609107971","21.9577000045776","14.1136026573181","14.3073863601685","7.03178079605103","7.99508948326111","2.9950065612793","3.43719701949072","0.0839132766383369","1669.66020019531","90.9211872863769"
"pinunels","Pinus nelsonii","Nelson pinyon","-3.06994869232178","-8.11047384262085","24.3719310379028","15.0456861305237","11.9300513076782","6.88952615737915","6.47795520782471","1.99929571151733","0.918197218505514","0.251900980829898","744.967698974609","314.917116699219"
"pinuocci","Pinus occidentalis","West Indian pine","11.824421043396","-4.65055227279663","27.7823828125","13.6259507751465","24.2399766540527","10.1203972625732","18.3323603820801","3.96229430198669","2.51447799670869","0.62888577801346","2093.25653320313","920.7614453125"
"pinuooca","Pinus oocarpa","Nicaraguan pitch pine; ocote pine","10.3643473434448","-6.78914753913879","26.8548794555664","14.943685760498","23.9215430831909","8.21085246086121","17.2076910018921","2.28441601276398","2.76356260373678","0.599007578016297","3076.27457519531","753.930296630859"
"pinupalu","Pinus palustris","longleaf pine","-2.57848386764526","-13.8061315536499","26.3298904418945","21.7446857452393","12.4215161323547","1.1938684463501","9.62562808990478","-2.08304538726807","1.66041743678715","1.04609572907688","1652.25942382812","1154.27219238281"
"pinupatu","Pinus patula","Mexican weeping pine","-1.71501669883728","-9.28729629516602","24.9959613800049","14.1085819244385","13.2849833011627","5.71270370483398","7.34580039978027","1.09955449104309","1.73721236664484","0.278308890091879","1660.10402832031","286.649267578125"
"pinupinc","Pinus pinceana","Pince pinyon","-2.16325346469879","-7.68878594398499","24.7232293701172","16.5358402633667","12.8367465353012","7.31121405601501","6.87317825317383","2.41266659736633","0.905240653567703","0.236528040772","779.616071777344","287.642284545898"
"pinupond","Pinus ponderosa","ponderosa pine","-4.59998998641968","-32.5803080749512","23.4457730865478","8.54305442810059","10.1454474830627","-17.5803080749512","4.59906503677368","-15.7649645233154","3.46621094126443","0.371958257662569","1772.42920898437","290.268322753906"
"pinuprin","Pinus pringlei","Pringle pine","9.69268898010254","-6.83441909790039","26.2266324996948","14.4711685371399","24.125627784729","8.16558090209961","16.5775234222412","2.40773703098297","1.90703892246466","0.657126119148818","1919.23270263672","761.064865722656"
"pinupseu","Pinus pseudostrobus","False Weymouth pine","11.1561804962158","-8.48424987792969","27.2313389587402","12.1612994766235","24.2637200927734","6.51575012207031","17.8019557952881","1.17751764774322","2.78788590536984","0.567169537650801","2875.34569335938","556.766296386719"
"pinupung","Pinus pungens","Table Mountain pine","-14.8896941757202","-22.6257551193237","20.667036895752","15.6834407043457","0.110305824279785","-7.62575511932373","-2.63089303016663","-8.95711893081665","3.02895299240615","1.26834104786148","1977.77816894531","887.872756347656"
"pinuquad","Pinus quadrifolia","Parry pinyon","-3.12707478046418","-9.85021886825561","25.4646976089477","13.2564616012573","10.7348027038574","3.94001861572266","3.87765016078949","-1.76467810630798","1.18007266905042","0.162073234729699","655.098229980469","198.726088256836"
"pinuradi","Pinus radiata","Monterey pine","4.19131129980087","-4.05858147144318","18.5400030136108","15.9861356735229","14.0224601745605","8.85065774917602","10.1643949508667","2.66400754451752","1.73769027191875","0.238189289361487","1073.14360961914","148.054693603516"
"pinuresi","Pinus resinosa","red pine","-22.7123221206665","-42.1821510314941","16.8111839294434","11.0376066017151","-7.7123221206665","-27.1821510314941","-9.51590988159179","-25.4620436096191","3.64887331981817","1.3542847102507","1362.41140625","625.168354492188"
"pinurigi","Pinus rigida","pitch pine","-15.3826276397705","-29.155133895874","20.9279062652588","14.9793139839172","-0.382627639770506","-14.155133895874","-2.96567893981934","-14.2203144073486","2.52601794208691","1.35189655840707","1598.97049804688","888.753415527344"
"pinusabi","Pinus sabiniana","Digger pine","-3.26439017295838","-15.3275850296021","23.9497193145752","14.1658979797363","8.78582496643066","-0.643762373924256","3.47403463363647","-5.21363346099854","2.85585100358557","0.141380780253357","1890.40524902344","155.7647265625"
"pinusero","Pinus serotina","pond pine","-4.01156549453735","-15.1372434616089","25.9334587097168","20.7206886291504","10.9884345054626","-0.137243461608887","8.39088401794434","-3.40740594863892","1.65193121401727","1.10553525384992","1622.46171875","1099.85095214844"
"pinustrb","Pinus strobus","eastern white pine","-17.0933759307861","-41.4628076171875","20.1781175613403","10.3960703659058","-2.09337593078613","-26.4628076171875","-4.27997274398804","-24.9712528991699","4.28410515220137","1.34355675841183","1465.95805175781","649.152998046875"
"pinustro","Pinus strobiformis","southwestern white pine","2.55606221199036","-20.2329721832275","26.2384910583496","13.6648838996887","17.4458395433426","-5.23297218322754","10.6324304771423","-9.73635499954224","1.5885430747705","0.338391969398617","1229.03982177734","361.13461730957"
"pinutaed","Pinus taeda","loblolly pine","-5.54727066993713","-16.4041288375854","25.7401493835449","20.516388092041","9.45272933006287","-1.40412883758545","6.85571974754333","-4.0828592300415","1.73041774230287","1.03024918635544","1640.75552978516","1068.96772216797"
"pinuteoc","Pinus teocote","Twisted leaves pine; Aztec pine","6.62651294708251","-10.3161033630371","26.0560478973389","12.5040354919434","21.5021561431885","4.68389663696289","13.9793368148804","-0.43564484000206","2.1627932641542","0.350942714998033","1857.83030273437","402.569874267578"
"pinutorr","Pinus torreyana","Torrey pine","1.63113923311234","1.19109456300735","19.7503035736084","18.7836128997803","12.9176976203918","12.0817616462708","7.36985403060913","7.33515829086304","0.684287007846443","0.408275794684151","403.986071166992","289.547467651367"
"pinutrop","Pinus tropicalis","tropical pine","10.2516792297363","7.20012340545654","27.2100168228149","25.8296770095825","22.4448760986328","20.8427396774292","17.7307157516479","15.6131715774536","1.37491971835817","1.11596401689535","1622.23273925781","1371.37565917969"
"pinuvirg","Pinus virginiana","Virginia pine","-12.3324161529541","-23.2525531768799","22.730212020874","16.0138248443604","2.6675838470459","-8.25255317687988","-0.779971897602079","-9.08969249725342","2.4876284863435","1.31816576354913","1648.50190429688","936.938305664063"
"pinuwash","Pinus washoensis","Washoe pine","-17.4571154785156","-21.3083783721924","15.395011177063","11.4954599380493","-2.45711547851562","-6.30837837219238","-6.95993787765503","-9.32027286529541","1.366845265913","0.561411611861441","694.129458007813","377.792393798828"
"piscpisc","Piscidia piscipula","Florida fishpoison tree","8.33836221694946","-0.24126124382019","28.1231578826904","26.5735893249512","20.7862634658813","14.7587387561798","17.979546546936","11.5471458435059","1.44915166177152","0.966927011498566","1435.70721435547","1011.54440307617"
"pisorotu","Pisonia rotundata","pisonia","7.19629007339478","6.30346044540405","27.8800337982178","27.5601902770996","20.4642710113525","20.2352657318115","17.102416305542","16.3872125244141","1.05514096244875","1.02957141912695","1074.99792480469","1061.38842773438"
"pisttexa","Pistacia texana","Texas pistache","-1.64671549797058","-8.8924701499939","27.2049000549316","17.9783445358276","13.3532845020294","6.1075298500061","7.8172700214386","1.69557343482971","0.771781111220647","0.261726656129807","738.182609863281","311.235964355469"
"pithflex","Pithecellobium flexicaule","ebony blackbead","6.30389259338379","-5.7912260723114","28.6074935531616","18.8800457382202","19.3532608032227","9.2087739276886","14.5496312332153","4.12321186065674","1.01332839896989","0.308615646887654","1246.03290771484","364.625384521484"
"pithguad","Pithecellobium guadalupense","Guadeloupe blackbead","8.33260250091553","-0.149076908826828","28.1403198242188","26.6102914428711","20.8224105834961","14.8509230911732","17.9715633392334","11.6182851791382","1.44504177674817","0.966927011498566","1478.39099121094","1009.86083984375"
"pithpall","Pithecellobium pallens","huajillo","1.10947365283966","-6.72473676681519","28.5613399505615","18.6830088806152","15.8572912216187","8.27526323318481","10.4196932220459","3.4932482624054","0.750771890335056","0.275522305470547","858.56669921875","347.742670898437"
"pithungu","Pithecellobium unguis-cati","catclaw blackbead","8.33928377151489","-0.820487959384918","28.1244037628174","26.6093896484375","20.7920470046997","14.1795120406151","17.9808238601685","11.0816171646118","1.35812896291342","0.966927011498566","1391.58996582031","1010.97057006836"
"planaqua","Planera aquatica","planertree","-6.64066029548645","-18.2791729354858","25.2534140396118","21.9098817062378","8.35933970451355","-3.27917293548584","4.64739756584167","-4.43093257904053","1.61738210579615","1.10201420534013","1651.26940429687","1148.63534179688"
"platocci","Platanus occidentalis","American sycamore","-6.65839471817016","-27.2374080657959","25.7610744857788","15.4275955200195","8.34160528182984","-12.2374080657959","4.00833082199097","-12.9905414581299","2.17673394444597","0.850513343325452","1583.85627441406","793.87451171875"
"platrace","Platanus racemosa","California sycamore","0.372728920578956","-10.5670006942749","23.4970967102051","15.212717590332","13.1165131759644","3.45020381450653","6.62506847381592","-2.45889094352722","1.37775553010458","0.173166156708475","928.487232666016","180.9450390625"
"platwrig","Platanus wrightii","Arizona sycamore","-4.8596745300293","-16.599886932373","26.5517896270752","16.4256373596191","9.74208297729493","-1.59988693237305","2.86896842002869","-6.7839307975769","0.899591549697504","0.234632584277196","691.155178222656","292.839235839844"
"popuangu","Populus angustifolia","narrowleaf cottonwood","-13.4897239685059","-36.4920753479004","19.6027912139892","6.0052095413208","1.51027603149413","-21.4920753479004","-4.23422622680666","-19.2588230133057","3.24137033548635","0.338640347632549","1076.48737792969","235.060610961914"
"popuariz","Populus arizonica","Arizona cottonwood","-5.71312400817871","-14.3484406661987","27.4285387420654","17.6107752227783","8.92301767349244","0.65155933380127","3.71017404556276","-4.99473012924194","0.799587562437771","0.179267460762708","658.875798339844","240.61845703125"
"popubals","Populus balsamifera","balsam poplar","-23.6843537902832","-55.2702354431152","16.2418115997314","5.06004669189453","-8.68435379028321","-40.2702354431152","-9.86493011474609","-33.7994000244141","4.67724185656652","0.972312209534659","1297.86401855469","269.145594482422"
"popudelt","Populus deltoides","eastern cottonwood","-7.04935161590576","-38.4327975463867","25.6238259124756","12.7971987342834","7.95064838409424","-23.4327975463867","3.82597192764283","-20.8622485351562","1.8227438695517","0.496205392772258","1529.54124511719","314.920794677734"
"popufrem","Populus fremontii","Fremont cottonwood","-1.38596600532532","-26.7035612487793","29.6755451965332","13.0866904449463","12.6007622718811","-11.7035612487793","5.48237447738648","-13.7690699005127","1.24302609377172","0.0658808131081597","797.234392089844","97.8438171386719"
"popugran","Populus grandidentata","bigtooth aspen","-18.1436672210693","-40.8500280761719","19.9621114730835","10.6293272972107","-3.14366722106934","-25.8500280761719","-5.45741481781006","-24.4710247039795","3.64609989626601","1.28802492384216","1349.23864746094","630.205671386719"
"popuhete","Populus heterophylla","swamp cottonwood","-7.6581240272522","-24.602232131958","24.7115517807007","17.3280362701416","7.3418759727478","-9.60223213195801","3.62972632408142","-10.0557448196411","2.04639624555705","1.23905850509999","1538.08726074219","896.003872070313"
"popuhinc","Populus hinckleyana","Hinckley cottonwood","-13.7570059967041","-13.8844162750244","19.6568745803833","18.5527907180786","1.2429940032959","1.11558372497559","-3.06170946121216","-3.18091386795044","0.570416135845134","0.499064460802717","510.896370849609","468.518851318359"
"poputrem","Populus tremuloides","quaking aspen","-20.9542064285279","-56.0714878082275","18.1794106292725","5.13996715545654","-5.9571001815796","-41.0714878082275","-7.89919290542603","-33.9407518005371","4.52884351565296","0.907157164489686","1317.62177490234","267.35392578125"
"poputric","Populus trichocarpa","black cottonwood","-7.24528886795045","-37.4181074523926","18.0447206497192","5.19991497993469","4.78101299285889","-22.4181074523926","1.44200174808502","-20.1000537872314","17.3599891968353","0.441234810303324","4246.00560546875","276.740551757813"
"prosjuli","Prosopis juliflora","mesquite","9.83216190338135","-17.0391910552979","29.2622413635254","17.3280452728271","23.8523822784424","-2.03919105529785","16.9822757720947","-5.74070997238159","1.15312650030847","0.0684061062138036","1383.69011230469","93.5125869750976"
"prospube","Prosopis pubescens","screwbean mesquite","-1.14378976345062","-16.3680617523193","30.0156450271606","19.3949101638794","13.1976051425934","-1.36806175231934","5.68891714096069","-6.0814737701416","0.443895042317516","0.0432095052742517","395.705953979492","67.6017413330078"
"prunalle","Prunus alleghaniensis","Allegheny plum","-19.358928527832","-24.1571385955811","19.3731680297851","15.4820672607422","-4.35892852783205","-9.15713859558105","-5.9244316673279","-10.3501580047607","2.1910719776071","1.2577160969861","1265.60613769531","860.440083007813"
"prunamer","Prunus americana","American plum","-10.6737454032898","-37.7282265472412","23.6942629623413","14.298933391571","4.32625459671021","-22.7282265472412","0.68470574259758","-21.3285018920898","2.09325453438313","0.622152972428368","1465.21260986328","390.211337280273"
