Latitude	Longitude	Elevation	Station_Name	State	bt0510	tmin	Frost50	Freeze50	t01	t02	t03	t04	t05	t06	t07	t08	t09	t10	t11	t12	tl01	tl02	tl03	tl04	tl05	tl06	tl07	tl08	tl09	tl10	tl11	tl12
29.8833	-97.9494	202.7	SAN MARCOS	TX	26.1944444444444	4.16966666666667	268	301	10.3055555555556	12.25	16	20.1388888888889	24.2777777777778	27.5277777777778	28.8333333333333	29.2777777777778	26.0277777777778	21.2222222222222	15.8333333333333	11	3.72222222222222	5.66666666666667	9.5	13.7777777777778	18.6111111111111	22.0555555555556	23.0555555555556	23.1111111111111	19.8333333333333	14.6666666666667	9.44444444444444	4.61111111111111
31.1833	-98.7167	364.2	SAN SABA	TX	25.5787037037037	1.89833333333333	236	260	8.5	10.6944444444444	14.75	19.25	23.7777777777778	27.0277777777778	28.75	28.75	25.1944444444444	19.9722222222222	14.25	8.94444444444444	1.44444444444445	3.88888888888889	8.05555555555556	12.2222222222222	17.5	20.8333333333333	22.1111111111111	21.8333333333333	18.4444444444444	13	7.44444444444444	2
32.2714	-109.2256	1100.3	SAN SIMON	AZ	23.6435185185185	-2.784	197	224	6.66666666666667	8.83333333333333	12.1666666666667	16.0277777777778	21.0833333333333	25.6944444444444	27.5277777777778	26.4166666666667	23.6666666666667	17.4722222222222	10.9166666666667	6.30555555555556	-2.38888888888889	-0.611111111111112	1.88888888888889	5.11111111111111	9.72222222222222	14.5555555555556	18.5	18	14.5555555555556	7.55555555555556	1.27777777777778	-2.5
43.1792	-95.6603	472.7	SANBORN	IA	17.2175925925926	-13.7676666666667	153	169	-9.36111111111111	-6.75	-0.111111111111111	7.72222222222222	14.5833333333333	19.9722222222222	22.3611111111111	21.1388888888889	16.25	9	0.472222222222223	-7.36111111111111	-14.5	-11.8333333333333	-5.55555555555556	1.33333333333333	8.38888888888889	14.1666666666667	16.6666666666667	15.4444444444444	9.77777777777778	2.66666666666667	-4.72222222222222	-12.1111111111111
35.2239	-109.3222	1784	SANDERS	AZ	18.5648148148148	-7.038	139	170	1.13888888888889	3.38888888888889	6.47222222222222	10.0555555555556	14.8611111111111	19.75	23.2777777777778	22.6388888888889	18.5833333333333	12.2777777777778	5.83333333333333	1.16666666666667	-6.66666666666667	-4.72222222222222	-2.61111111111111	0.166666666666665	4.38888888888889	8.61111111111111	13.6666666666667	13.9444444444444	9.44444444444444	3.27777777777778	-2.83333333333333	-6.72222222222222
30.1414	-102.3917	849.8	SANDERSON	TX	24.4675925925926	0.533333333333333	233	255	7.72222222222222	10.1944444444444	14.1666666666667	18.8055555555556	23.5277777777778	26.5277777777778	27.25	27.1388888888889	23.8333333333333	18.5277777777778	12.6666666666667	8.16666666666667	-0.277777777777778	2.22222222222222	6.05555555555555	10.6666666666667	16.2222222222222	20	21.0555555555556	20.7777777777778	17.1111111111111	11.2777777777778	4.61111111111111	0.111111111111113
43.4194	-82.8192	235.9	SANDUSKY	MI	16.5185185185185	-8.93033333333333	155	182	-5.72222222222222	-5.05555555555556	-8.33333333333325E-02	6.77777777777778	13.2222222222222	18.8888888888889	21.3333333333333	20.0833333333333	16.1388888888889	9.44444444444444	3.30555555555556	-2.44444444444444	-9.44444444444444	-9.66666666666667	-5.05555555555556	0.999999999999998	7.16666666666667	13.1111111111111	15.8333333333333	14.5	10.5	4.33333333333333	-0.88888888888889	-5.77777777777778
40.4633	-74.0056	3	SANDY HOOK	NJ	19.9675925925926	-3.31033333333333	201	229	0.277777777777778	1.08333333333333	5	10.3055555555556	15.8888888888889	21.3611111111111	24.0833333333333	24.0277777777778	20.4166666666667	14.0277777777778	8.77777777777778	3.30555555555556	-3	-2.61111111111111	0.999999999999998	5.77777777777778	11.1111111111111	16.6666666666667	19.7777777777778	19.8333333333333	16.0555555555556	9.77777777777778	5.22222222222222	0
43.4569	-70.7803	85.3	SANFORD 2 NNW	ME	16.8564814814815	-11.4676666666667	142	166	-5.13888888888889	-3.22222222222222	1.47222222222222	7.91666666666667	13.7777777777778	18.6944444444444	21.4722222222222	20.7777777777778	16.4722222222222	9.94444444444444	4.41666666666667	-1.75	-10.7222222222222	-9.22222222222222	-4.61111111111111	1.16666666666667	6.61111111111111	11.9444444444444	14.9444444444444	14.2222222222222	10	3.55555555555555	-0.666666666666666	-6.66666666666667
33.7442	-117.8667	41.1	SANTA ANA FIRE STN	CA	21.5185185185185	8.00266666666667	365	365	14.6944444444444	15.0555555555556	16.0277777777778	17.3888888888889	18.9444444444444	20.5833333333333	22.8611111111111	23.5	22.8055555555556	20.4166666666667	17.0833333333333	14.2777777777778	8.33333333333333	8.88888888888889	10	11.5	13.7222222222222	15.4444444444444	17.3333333333333	17.6666666666667	16.7777777777778	14.3888888888889	10.6666666666667	7.88888888888889
34.4167	-119.6844	1.5	SANTA BARBARA	CA	18.7083333333333	7.99333333333333	365	365	13.0833333333333	13.75	14.4166666666667	15.7777777777778	16.7222222222222	17.9722222222222	19.75	20.1111111111111	19.6388888888889	18.0555555555556	15.3333333333333	13.1666666666667	8	8.94444444444444	9.88888888888889	11	12.5555555555556	14.1666666666667	15.7777777777778	15.7777777777778	15.3333333333333	13.4444444444444	10.1666666666667	8.16666666666667
36.9906	-121.9911	39.6	SANTA CRUZ	CA	17.3703703703704	4.88233333333333	310	365	11.0833333333333	12.0833333333333	13	14.3055555555556	15.7777777777778	17.3611111111111	18.1388888888889	18.4722222222222	18.1666666666667	16.3055555555556	13.25	10.8611111111111	5.16666666666667	6.27777777777778	6.88888888888889	7.77777777777778	9.38888888888889	11	12.2222222222222	12.3888888888889	11.6666666666667	9.72222222222222	7.16666666666667	5.11111111111111
34.0075	-118.4997	4.3	SANTA MONICA PIER	CA	18.212962962963	10.2813333333333	365	365	14.1111111111111	14.1388888888889	14.25	15.0555555555556	16.0277777777778	17.4722222222222	19.0555555555556	19.3888888888889	19.1944444444444	18.1388888888889	16.1666666666667	14.1111111111111	10.6111111111111	10.8888888888889	11.5	12.4444444444444	13.9444444444444	15.6111111111111	17.1111111111111	17.3888888888889	17	15.4444444444444	12.8333333333333	10.5555555555556
